,work_roll_diam_1,work_roll_diam_2,work_roll_diam_3,work_roll_diam_4,work_roll_mileage_1,work_roll_mileage_2,work_roll_mileage_3,work_roll_mileage_4,reduction_1,reduction_2,reduction_3,reduction_4,tension_1,tension_2,tension_3,tension_4,tension_5,roll_speed_1,roll_speed_2,roll_speed_3,roll_speed_4,force_1,force_2,force_3,force_4,torque_1,torque_2,torque_3,torque_4,gap_1,gap_2,gap_3,gap_4,current_1,current_2,current_3,current_4
8110,0.0005179146776208665,9.385868906944869e-08,0.0004080509804771279,-0.0010579072878075162,-0.00019314301530054412,0.0004267589821635432,6.336282414849823e-05,0.0005923802694693836,-7.250104972627907e-06,-0.0004501510696718469,0.0014164885783490412,-0.00034785489891267523,-0.00011874688798949523,-0.000458670960991488,0.00041372008825419493,0.0003323389175541993,-0.002003796688222792,0.0001572638279564365,-0.00024369828732839435,-0.005741546588057342,-0.0033147960477314577,-0.00010436654944593527,-0.0003698682717125262,5.6849870209161116e-08,-0.0007383171715385608,-0.029993559210076154,0.0005029340397838199,-0.0007059988821856671,-0.042130031854418735,-0.0002657367749876954,-0.00037383038434200057,8.178229036275295e-05,-1.7140986941133363e-05,-0.008357123496146717,0.003353895739904449,-6.547657433353969e-05,-0.0006864560099590248
8111,0.0013808967974424959,8.043066676231994e-08,1.3473552535289235e-05,-0.001801382910537843,9.816374649138585e-05,0.004599464544056293,0.00043817662779474493,0.00027798406896181537,3.7132995202991394e-07,9.772425886088539e-05,0.0006897943230190622,0.000513480151324378,-0.00015068869271393187,0.00012063085402284515,-0.00010139902064111151,-1.3237510089917119e-05,-0.0008473771688295532,0.0006067418560269286,-0.003042055381714212,-0.0018290939156819757,-0.0017537173941188182,-0.00020980690741756407,-4.2341819498686426e-05,0.0007390536050661474,-0.0009513160432106802,-0.034483137122491216,4.000850109150585e-05,-0.00022313851785535542,-0.04137216083734528,-0.0007114104731590483,-0.0011128258511113622,0.00023931890745491997,0.00011692721949657399,-0.009131707937340253,-0.0005581288222068311,0.00022434955162073844,-0.0013400406598035872
8112,2.06454812239763e-07,7.84193010399784e-08,6.514974908593306e-07,-0.0009556358251332605,-0.00017705796451385487,0.001333025060497067,1.4709755004428815e-08,3.449482998459791e-08,-3.0880502890854087e-07,-0.0006707023644897454,-1.8552334707541364e-05,2.2926387221942237e-07,-2.46278155827899e-05,2.286939222054259e-07,4.980049387086214e-05,0.00022474810422863815,-0.000800518638764818,0.00017538027275198427,-0.001282996294030455,-0.005022776353289372,-0.0010718253188921765,3.4211187933879026e-06,-5.441009707283299e-05,0.001346234992767372,-0.0002732120165213332,-0.028895654023993605,0.00025029517050522185,-0.0005402127667912259,-0.03803367964777863,-0.0009700402511710611,-0.00025964387634303264,1.0026715851079335e-05,2.8192109699982585e-05,-0.014159701025637335,0.0005165854115815205,1.2246116627162291e-05,-0.00021811341420592024
8113,0.00027749788481742053,1.0163038192949048e-07,0.0016112805634232567,-0.001731793779472357,4.023652193912057e-06,0.004135511078832981,0.00032372371691356594,0.0018773374481437103,3.935929892274301e-05,0.00046686604221273897,0.0008455893509866028,0.0008671558875357723,-0.0003154395509045562,4.034026991575903e-05,-0.00035391579236602414,0.000244143750460354,-0.0006924052038812073,0.0006904805690282936,-0.004324161976207201,-0.0031576466100523247,-0.001828771186410451,-0.0006065018106407188,0.00028082403121516266,0.000925273576770754,-0.0006579274394122573,-0.034641106008396795,-0.000891119078150951,-0.00014906721713486978,-0.042543654946493925,-0.0009262634877813974,6.25925195830267e-05,3.480674407910681e-05,7.030221546301598e-05,-0.006574731161817907,0.0004781576696162427,-6.245885645815329e-05,-0.003296623352701618
8114,0.00039990132238017315,1.222343416858911e-07,0.0002052714069335112,-0.0019968699751188985,0.0005639038424124021,0.0032064641793840554,0.0006016847329253031,0.00023140548485874445,-5.375225349175906e-06,-8.961197939546736e-06,-6.752447060231566e-05,0.0006153875685413352,0.0022310427309518398,-0.00053892857414515,-4.8341022823782046e-05,0.00017540782311698498,-0.0007064697980725499,3.6692228362277682e-06,-0.0017048624333498698,-0.005586175404508444,-0.001653032178001013,-6.088231350683253e-05,0.00010241817227021458,0.00014496771851554396,-0.00041912572312867327,-0.03692350299349831,-4.454961065978989e-05,-2.3778888377513187e-05,-0.038651459573302425,-7.62501329882056e-05,-0.0002341517522775889,0.00037889703768693387,0.00014007601838481463,-0.008255688813515008,-0.001030667128216009,0.0006613207950916458,-0.001102968338818756
8115,2.763563922167815e-08,6.737527049504232e-08,2.6151069323531844e-05,-0.0009531931960373172,0.00028054949672271824,3.0723735108034275e-06,6.384067169468128e-05,0.00016886003072916832,-1.6693791743213404e-05,-0.0001577922976381777,5.824376809566015e-05,0.00013760656554950412,-5.903517981918887e-09,-6.184009912734264e-05,4.236389261980903e-06,4.785394412471061e-07,-4.653033101776318e-08,-3.426549180178569e-08,-0.0032102278024346248,-0.0005596663613687257,-3.381331528754536e-08,8.078045987833888e-06,-0.00013532641159448076,2.933029706275953e-07,-0.00012218600789007356,-0.026013928307802414,0.0008890551616786978,4.7694988606963146e-05,-0.04265586113285585,0.0001596899671130817,-2.970123508304963e-07,7.953634970666628e-06,-1.4113514529178294e-08,-0.016458221762441095,0.00020495366382723086,-8.653991972106557e-07,-0.001192982268112246
8116,2.506838063726879e-07,9.800811919139761e-08,0.00024876180725792897,-0.002295134967328826,-5.701623818216313e-05,0.003440670343309953,0.0003274185092110805,0.0003072745403430105,0.00023703187966020843,-0.0002069885528180758,0.00012331207855216582,-0.0004348187416326264,0.0012128688964488292,-1.123225180586878e-06,2.9610690447348593e-05,0.000215208703399794,-0.00019196046516299,0.00013665647653397184,-0.002729899160622153,-0.002273392895197805,-0.0015469454559691575,-1.911403766602096e-08,-0.00012858510356939757,0.0008924870523818142,-0.0003643174457829431,-0.039293715716242635,0.001617921380287348,-0.0002693208948282234,-0.037811732370949654,0.0003003332867713957,-0.0007747358300063443,-2.8816499980164597e-05,-2.3674413871808644e-08,-0.0090886408292378,1.580468378959726e-06,-2.7778265551510256e-05,-0.001043941820292579
8117,0.0006679999767220578,7.317741013468063e-08,0.0011849570957322925,-0.0018756544803424414,0.00016549644361172345,0.0004540562644251636,0.0002767448283460306,7.650470108880234e-05,2.1060167928224936e-05,-5.9756515159580544e-05,0.0001478799600348192,-0.0007890855055302376,-0.0004740894094963241,8.33221540475871e-05,2.816512812084142e-05,0.00014507795664636932,8.730470048127787e-09,0.00010323672982243268,-5.375283459172538e-09,-0.0013894670572093062,-0.002426476796681528,-0.0001711152430895411,0.0001481619890546417,0.0006793946327525186,-1.3690302633524355e-05,-0.028345368538575708,-0.00016234989695173297,0.0002796729221396763,-0.04296292252634885,0.00022135500961061069,-0.0004386857496380497,-1.0981126494390163e-06,0.00013241171400295437,-0.013389343275533365,-3.0534089696950276e-08,0.00034737073331295236,-0.002142174093945261
8118,0.00010056998862031073,8.994664919393938e-08,6.54169682335722e-05,-0.0006548313484139109,-2.508196242457132e-07,0.0027041695322259324,-1.778023404767674e-05,-7.653899180391086e-06,-1.38773396611195e-05,0.0002134688656466704,-0.0002668788520774489,0.00010094066955692514,2.943736927894101e-05,7.167149606781718e-05,-7.03045344562266e-05,6.627957753759516e-05,-2.3972205235621646e-05,0.0005832245066994808,-0.0028028474533736383,-0.0031137810380702535,-0.003616884291210832,-3.192272755163965e-06,0.0001016811230025868,-3.875011141644708e-05,-0.0005294467507822748,-0.036895713626872745,-0.00027250815716494645,1.0457701864652148e-05,-0.03872034281531038,1.5242954347438533e-05,-9.48815542506049e-05,-1.4299537482040418e-06,0.0002754845170420568,-0.006286446500841218,5.353497467391859e-05,0.00020671356595509464,-0.0006448947492754087
8119,0.001149242051954693,1.2703851098123595e-07,0.0021572946554321492,-0.0015507394047259981,7.343881666505177e-05,0.0028270411199385614,0.0005603498508571649,0.00045833048527129066,-1.8554073467384536e-05,-0.00044031916894406593,0.0013830884185153998,-0.00012860092906824596,-2.7876546179573963e-06,0.00037255360444154187,0.00027294039328504917,0.00016189817387688135,-0.00020865451816158963,0.0003173269593389704,-0.0028818261681590224,-0.002158214179022858,-0.001047127344063484,-2.074340756128858e-05,-0.00033137738112903794,0.0010434776528078765,-0.0008270131879059287,-0.03575034600119883,0.0004012853067251857,-0.0004592341305882065,-0.039015737021788184,-0.00016493928250080648,-0.0006787482270738111,4.326053671926957e-05,-0.00014858597928347708,-0.013046387384529227,0.0012655085672546819,0.00038979334601511395,-0.003475217459296497
