,work_roll_diam_1,work_roll_diam_2,work_roll_diam_3,work_roll_diam_4,work_roll_mileage_1,work_roll_mileage_2,work_roll_mileage_3,work_roll_mileage_4,reduction_1,reduction_2,reduction_3,reduction_4,tension_1,tension_2,tension_3,tension_4,tension_5,roll_speed_1,roll_speed_2,roll_speed_3,roll_speed_4,force_1,force_2,force_3,force_4,torque_1,torque_2,torque_3,torque_4,gap_1,gap_2,gap_3,gap_4,current_1,current_2,current_3,current_4
9242,-0.0009283519240367843,0.00018207147300321178,7.496504666051037e-05,1.5352534149616805e-05,0.0002495548246467186,-0.0003320765721340065,6.115225056419045e-05,-1.7452742807412074e-05,-5.0987038606158836e-05,0.0005379291264883565,-7.725164333047828e-05,7.303750773038066e-05,-0.000280077096831519,-5.0038836682990385e-05,2.1994940179865662e-05,1.2132896323842842e-05,1.1409945727791076e-05,0.0012503629445564004,-0.004354417890620728,-0.005188151008042044,-0.008229959431725244,1.738355650256001e-05,0.0003444678601226781,9.100718714762393e-05,0.0004886205250901789,-0.005203840910301855,-0.0006950829578757578,-0.014955033926138032,-0.00942486044446317,-0.00029320005133437775,-0.0002881962513007852,1.56202429207034e-05,-3.6607133903694546e-05,-0.0023022726032650097,4.5996575402872564e-05,-0.01188054879962389,-0.0030959153269456397
9243,-0.00040681637891490705,1.667729675925095e-05,5.417975480668252e-05,8.291151588006481e-05,7.223691636075537e-05,8.36088595679033e-05,-7.462562614819064e-05,0.00017545327495705932,2.8158448403701418e-05,0.0002347900909565689,-0.00044111042293176723,7.2684096133647e-05,1.538162876386113e-05,2.466150152031266e-05,2.376832514225194e-05,1.1245880935651452e-05,-3.72004632178386e-05,0.0013013448515751716,-0.0052910119300941,-0.007268876932697216,-0.003477208896074444,2.668667002579448e-07,0.00011192666017450347,-7.889655855251561e-05,0.0001342210504420406,-0.004260583117235606,-0.0011293765588197854,-0.01375019810026667,-0.014796256426585995,-8.54241262034818e-05,0.00019624407985247702,2.1163046282404816e-05,-9.272798730914062e-05,-0.0027749375345107797,0.00025320981629192875,-0.012873916917790967,-0.0002662256443484998
9244,-0.000752044989300581,-5.7835266925393035e-05,4.101300641195823e-05,3.269031333426566e-05,0.0005279075229191226,-0.0010987751219848488,-1.9539650820660605e-05,2.4814630742184278e-05,-0.00010300891784330155,0.00011966976763990915,-0.0008685477513548293,0.001967521185676257,-9.033670173570016e-05,-5.0958474263704266e-05,5.653830623486975e-05,-5.5191048401561975e-05,2.1632486217034153e-05,0.000997264229129845,-0.0019122973463769693,-0.01083642182056792,-0.0037735988033819018,-4.4350091872426646e-05,7.024143686673222e-05,-6.270527762050562e-05,3.181285205452429e-05,-0.0020362871438070825,-0.00019011458275296453,-0.013271695465955418,-0.018343924660584886,2.989312837598971e-05,4.729209273743346e-06,4.093844637585259e-05,-0.0001369915958882005,-0.002584947152354289,0.0008329537936757935,-0.012891731063233844,0.00019041945992891315
9245,-0.0005069138932352271,0.00018705278926063403,-5.031795202133706e-05,-1.630524056963827e-06,0.00012921590105785598,-0.00038181397520626595,-0.0001728088183638953,5.4248503874989745e-06,-9.728101916455372e-06,7.28828537588316e-05,5.226303939707389e-05,-0.0005016858271361945,-3.1254035129678696e-05,-1.4051075753134348e-05,2.604222662436434e-05,1.878738820475057e-05,0.00010121954799008825,0.0024655380035983397,-0.0022718601902791615,-0.01431629872327903,-0.0009457424545932233,-3.63926015173466e-06,1.6639799772141242e-05,7.45552279598387e-05,6.122234917711407e-05,-0.0045609258306406756,-0.0005397510659531682,-0.013933993489675535,-0.015041625151546516,9.771593700861302e-05,-5.067026844090917e-06,1.4302875691410623e-06,8.969520305981869e-05,-0.002218972447832736,0.0009102311743966624,-0.013436146612414934,0.00044304323159546346
9246,-0.0007392706105019887,0.00022120705582589573,4.1132980744197644e-05,0.00010565029069160473,0.0006575915442469214,-0.0008967273096398757,6.226377794518918e-05,0.0003120306803612038,-1.9126496141933153e-05,0.00012772264696347144,3.531728677141111e-05,0.00016872191801667273,-0.00042828277752657187,-6.624522444326355e-05,-6.172801173911139e-06,0.0001663545860598499,-1.4338962500905752e-06,0.0012169648049166432,-0.005903639007495561,-0.01103470265875027,-0.0072111977510697515,5.112446669954684e-05,9.27517530120283e-05,0.00023478527155627077,0.0004683063303430866,-0.0028779910845332796,-0.00035669245213891114,-0.014031391053382927,-0.014478131284801445,-4.542706689487991e-06,-0.00010197310543541632,0.00019768746104091304,-2.4649419356134196e-06,-0.00040332919413534144,0.0015879555237673542,-0.01244478480221005,0.0010692676265413568
9247,-0.0008223414111610807,-8.030381577555154e-05,-7.264635254011602e-07,3.805404140924431e-05,0.00010837415417578679,-1.260557949232658e-05,-0.00019939818535931342,0.0002644170446243769,-6.955055287107704e-06,8.989819286701641e-05,-3.3613132836763966e-05,-4.2027701274491876e-05,-0.00011350416636560081,5.503987175567625e-05,2.4140261812134458e-05,-2.060706533181101e-05,0.00024952302880895764,0.0015541970229241994,-0.004082761175037982,-0.010125237178775327,-0.007890186443304022,3.374475830544236e-06,0.00027516331931110423,3.99084909198185e-05,0.0002804443723289296,-0.0041636064612733505,-0.00023850764487482078,-0.014343787851685193,-0.008864396323042456,3.1140950935272525e-05,2.492069392852987e-05,9.015547499681157e-06,-3.7950564001221676e-05,-0.0012060956285373935,0.0013857319639646452,-0.013383174660557414,-0.0029568165858897062
9248,-0.001430981762629625,7.897247259582784e-05,1.1500317098883528e-05,2.9013478391182596e-05,0.00033890257182065623,-0.0006106530437440006,-2.36909395122593e-05,-3.551728014523657e-05,9.733060753205849e-05,9.10880020819607e-05,-0.0001490630169670731,0.0008646876545390102,-0.0001183149482433976,-2.2183562008043257e-05,3.388259210632308e-07,-3.4600778696284185e-05,-1.6156361768177128e-05,0.002207027943416809,-0.0028559810695393643,-0.005398527743236626,-0.008532641304676266,-4.761597956529316e-06,2.8634822713987686e-05,-0.00014028664193271328,0.00037741588147279366,-0.005973916050861591,-0.000322049988705354,-0.013901408169185744,-0.01638420088963661,-0.00012777070369338793,0.00010798836835116861,8.29689152305951e-05,-1.4161612877312162e-05,-0.0016006520762069463,0.0002981732060046222,-0.010776041898546584,-0.0003317343017746084
9249,-0.0003313084681091525,0.0002577260429582876,0.00012659053027164188,0.0001394603846711116,0.0008272516899160099,-0.00020991987461456887,-0.0001678230586306508,2.5785912293940798e-05,-3.8812838223152356e-06,0.00036270696213857077,0.00043466607622879796,-0.0007868136442266417,0.00023617461779698094,4.15426525675351e-05,9.096956840949146e-05,9.478263673370999e-06,0.00011104120999031315,0.0016645738304941922,-0.005076992722752037,-0.012567555600835474,-0.007158376240404322,-7.400609319972009e-08,0.000145373628280746,0.00044974624198706407,-0.00044040450874793634,-0.004999248328676914,-0.0006529021012829611,-0.01865723537494584,-0.0057418391994239456,0.00018730005055355489,-1.4569525859161095e-05,1.2678825102436768e-05,-7.92220468671703e-05,-0.002378438336988136,0.0004066468645275262,-0.011623856947408058,0.001170521443515707
9250,-0.0012853382665586352,-0.00011927516830231238,-0.00010707024678898403,4.789447004441361e-05,0.00040080012433463784,-0.0003318746687727988,-8.98200436495352e-06,0.0002729974190394087,6.696965186468527e-05,-4.74856266131004e-05,-0.00036923885481276905,0.0013548351706898143,-0.00011703659508687836,-0.00032001772002937913,-3.958631326288317e-06,-9.528757616256687e-05,-2.7184751525055866e-05,0.0012823193444637586,-0.002969703348353505,-0.009795960742533983,-0.0030223549102083784,-2.048108134962056e-05,2.0292590488678775e-05,-6.463920057285635e-05,1.60471604128064e-05,-0.003042739561254469,-3.275687107816368e-05,-0.013519981869806845,-0.019995474268410668,2.6824642069792624e-05,-9.813203845018384e-06,0.00010573503425500029,5.851886031450627e-05,-0.0022548776283899006,0.0013500380089196053,-0.010841249797376802,-0.0007917320807852481
9251,-0.0004165286133259844,8.855734883885007e-05,-7.2172017341170505e-06,4.318806847246322e-06,2.451906058316507e-05,0.0005824395549522392,-7.634229036436132e-05,0.00012732999389603023,1.997370961665447e-05,-8.869157036921611e-05,-9.944105937999396e-05,0.0012240149945137108,-0.00033758708431074993,-9.267356751177134e-06,2.4720025345838903e-05,0.00015339410446661762,-0.00019564347448370795,0.0011133480506638693,-0.0017244743285118596,-0.017363011567116095,-0.00427453895836758,-3.72352224076127e-06,4.894116233723884e-05,0.00016507577519708693,0.00036797326504408207,-0.0022576609691410936,-0.00040009409916820157,-0.015131943331604517,-0.014941259691161881,8.955999510362911e-05,-0.00010312303667887983,-7.884174468927082e-05,5.2089729676176694e-05,-0.0006997365926508792,0.0007480646099429587,-0.009446656018650782,-0.0013697833677482167
